outcome_type,in_type,treatment,metric,value,model_type,exons,length,rc,replicate
DE_per_treatment,6-mer,3-OH10,MCC,0.1276125980636835,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,3-OH10,F1,0.1852433281004709,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,3-OH10,AUC,0.6981719436745892,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,chitooct,Accuracy,0.7312323853446067,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,chitooct,MCC,0.1929268984792373,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,chitooct,F1,0.2458662832494608,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,chitooct,AUC,0.7153474672055349,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,elf18,Accuracy,0.5774161735700197,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,elf18,MCC,0.1484415518464615,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,elf18,F1,0.5147225368063421,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,elf18,AUC,0.607400891328346,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,flg22,Accuracy,0.5880898876404494,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,flg22,MCC,0.1785690582707627,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,flg22,F1,0.5718290119131043,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,flg22,AUC,0.6379533214229827,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,nlp20,Accuracy,0.5769424823410696,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,nlp20,MCC,0.1239046942338828,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,nlp20,F1,0.4434118818453368,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,nlp20,AUC,0.5981076235121299,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,OGs,Accuracy,0.6340725806451613,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,OGs,MCC,0.1730734541016631,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,OGs,F1,0.3857868020304568,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,OGs,AUC,0.6543387025429124,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,Pep1,Accuracy,0.5846534653465346,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,Pep1,MCC,0.1524526834889443,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,Pep1,F1,0.4868501529051988,linear,not apply,2048,True,not apply
DE_per_treatment,6-mer,Pep1,AUC,0.6157570740209697,linear,not apply,2048,True,not apply
DE_per_treatment,DAPseq,MeJA,Accuracy,0.6104742053152684,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,MeJA,MCC,0.1592486963848888,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,MeJA,F1,0.4448570367619755,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,MeJA,AUC,0.6215147795432765,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,SA,Accuracy,0.5864344154130378,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,SA,MCC,0.13206518733852,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,SA,F1,0.4697123519458544,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,SA,AUC,0.5996243164315419,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,SA+MeJA,Accuracy,0.5657349896480331,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,SA+MeJA,MCC,0.1143435281223054,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,SA+MeJA,F1,0.4930513595166163,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,SA+MeJA,AUC,0.592853244838777,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,ABA,Accuracy,0.5798169801728521,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,ABA,MCC,0.1405803600529161,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,ABA,F1,0.5061248879593665,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,ABA,AUC,0.5986540114482178,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,ABA+MeJA,Accuracy,0.5557553956834532,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,ABA+MeJA,MCC,0.1230549210860581,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,ABA+MeJA,F1,0.5632735539277596,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,ABA+MeJA,AUC,0.5878838148038902,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,3-OH10,Accuracy,0.7403598971722365,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,3-OH10,MCC,0.1391011371257674,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,3-OH10,F1,0.1932907348242811,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,3-OH10,AUC,0.651047843005515,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,chitooct,Accuracy,0.7312323853446067,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,chitooct,MCC,0.1737068262135287,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,chitooct,F1,0.2337472607742877,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,chitooct,AUC,0.7053445369196988,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,elf18,Accuracy,0.5850591715976331,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,elf18,MCC,0.139363795289305,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,elf18,F1,0.487359122753579,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,elf18,AUC,0.5964552784440214,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,flg22,Accuracy,0.5723595505617978,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,flg22,MCC,0.1378740398692723,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,flg22,F1,0.5304712558598569,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,flg22,AUC,0.6000520398649001,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,nlp20,Accuracy,0.6031786074672049,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,nlp20,MCC,0.1275434844559153,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,nlp20,F1,0.4252831567409572,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,nlp20,AUC,0.5948867838151918,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,OGs,Accuracy,0.6575100806451613,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,OGs,MCC,0.1673683431829427,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,OGs,F1,0.3757464400551217,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,OGs,AUC,0.632595869751843,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,Pep1,Accuracy,0.6004950495049505,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,Pep1,MCC,0.1491261467172114,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,Pep1,F1,0.4652087475149105,linear,not apply,2048,not apply,not apply
DE_per_treatment,DAPseq,Pep1,AUC,0.6118361591354435,linear,not apply,2048,not apply,not apply
DE_per_treatment,One-Hot,MeJA,MCC,0.1532765593557546,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,MeJA,Accuracy,0.5681106471816284,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,MeJA,AUC,0.6204845569951577,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,MeJA,F1,0.4600326264274062,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,SA,MCC,0.1040657541155445,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,SA,Accuracy,0.5384209136519672,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,SA,AUC,0.5747504581956954,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,SA,F1,0.4959630911188004,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,SA+MeJA,MCC,0.1247871732097465,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,SA+MeJA,Accuracy,0.55,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,SA+MeJA,AUC,0.597668969707054,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,SA+MeJA,F1,0.5408406026962729,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,ABA,MCC,0.116246534449515,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,ABA,Accuracy,0.5502416687865683,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,ABA,AUC,0.5905269305652585,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,ABA,F1,0.5322751322751322,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,ABA+MeJA,MCC,0.1304238211418334,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,ABA+MeJA,Accuracy,0.5665379665379665,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,ABA+MeJA,AUC,0.5886666860401288,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,ABA+MeJA,F1,0.597321855571497,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,3-OH10,MCC,0.1283413614181643,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,3-OH10,Accuracy,0.7385486361296963,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,3-OH10,AUC,0.6603345756700065,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,3-OH10,F1,0.1858974358974358,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,chitooct,MCC,0.1506895053443258,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,chitooct,Accuracy,0.7642985380866889,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,chitooct,AUC,0.6607370462732058,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,chitooct,F1,0.2218458933107535,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,elf18,MCC,0.1188288199075348,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,elf18,Accuracy,0.5676143386897404,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,elf18,AUC,0.5953971894150774,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,elf18,F1,0.4920127795527156,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,flg22,MCC,0.1719665060501236,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,flg22,Accuracy,0.589293747188484,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,flg22,AUC,0.6244789750166624,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,flg22,F1,0.5484668644906032,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,nlp20,MCC,0.1056458814694996,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,nlp20,Accuracy,0.5987857323551733,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,nlp20,AUC,0.5895459785403919,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,nlp20,F1,0.406437125748503,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,OGs,MCC,0.1524574324218355,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,OGs,Accuracy,0.6701161029782938,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,OGs,AUC,0.6198813118885351,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,OGs,F1,0.3602545276554086,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,Pep1,MCC,0.1274950993710758,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,Pep1,Accuracy,0.5842835894893406,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,Pep1,AUC,0.6019630214338826,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,Pep1,F1,0.4602510460251046,CNN,masked,2048,True,0
DE_per_treatment,One-Hot,MeJA,MCC,0.1738440056898274,CNN,all,2048,True,0
DE_per_treatment,One-Hot,MeJA,Accuracy,0.6182150313152401,CNN,all,2048,True,0
DE_per_treatment,One-Hot,MeJA,AUC,0.6273318282947258,CNN,all,2048,True,0
DE_per_treatment,One-Hot,MeJA,F1,0.4518546272011989,CNN,all,2048,True,0
DE_per_treatment,One-Hot,SA,MCC,0.1739249199284757,CNN,all,2048,True,0
DE_per_treatment,One-Hot,SA,Accuracy,0.6017956165830473,CNN,all,2048,True,0
DE_per_treatment,One-Hot,SA,AUC,0.628016529716068,CNN,all,2048,True,0
DE_per_treatment,One-Hot,SA,F1,0.5013227513227514,CNN,all,2048,True,0
DE_per_treatment,One-Hot,SA+MeJA,MCC,0.1666869210828002,CNN,all,2048,True,0
DE_per_treatment,One-Hot,SA+MeJA,Accuracy,0.5922279792746113,CNN,all,2048,True,0
DE_per_treatment,One-Hot,SA+MeJA,AUC,0.6230141148173934,CNN,all,2048,True,0
DE_per_treatment,One-Hot,SA+MeJA,F1,0.5212895377128953,CNN,all,2048,True,0
DE_per_treatment,One-Hot,ABA,MCC,0.1357070239794719,CNN,all,2048,True,0
DE_per_treatment,One-Hot,ABA,Accuracy,0.5703383363011956,CNN,all,2048,True,0
DE_per_treatment,One-Hot,ABA,AUC,0.5926811152687528,CNN,all,2048,True,0
DE_per_treatment,One-Hot,ABA,F1,0.5213941626523094,CNN,all,2048,True,0
DE_per_treatment,One-Hot,ABA+MeJA,MCC,0.150339319471852,CNN,all,2048,True,0
DE_per_treatment,One-Hot,ABA+MeJA,Accuracy,0.5688545688545689,CNN,all,2048,True,0
DE_per_treatment,One-Hot,ABA+MeJA,AUC,0.6092531422679436,CNN,all,2048,True,0
DE_per_treatment,One-Hot,ABA+MeJA,F1,0.5760566945077196,CNN,all,2048,True,0
DE_per_treatment,One-Hot,3-OH10,MCC,0.2056214008677882,CNN,all,2048,True,0
DE_per_treatment,One-Hot,3-OH10,Accuracy,0.7817807514153371,CNN,all,2048,True,0
DE_per_treatment,One-Hot,3-OH10,AUC,0.7523063125106904,CNN,all,2048,True,0
DE_per_treatment,One-Hot,3-OH10,F1,0.2428571428571428,CNN,all,2048,True,0
DE_per_treatment,One-Hot,chitooct,MCC,0.263441964710826,CNN,all,2048,True,0
DE_per_treatment,One-Hot,chitooct,Accuracy,0.7914849961528597,CNN,all,2048,True,0
DE_per_treatment,One-Hot,chitooct,AUC,0.7842477140482128,CNN,all,2048,True,0
DE_per_treatment,One-Hot,chitooct,F1,0.3045337895637297,CNN,all,2048,True,0
DE_per_treatment,One-Hot,elf18,MCC,0.2070798301374251,CNN,all,2048,True,0
DE_per_treatment,One-Hot,elf18,Accuracy,0.6066749072929543,CNN,all,2048,True,0
DE_per_treatment,One-Hot,elf18,AUC,0.6525864770859611,CNN,all,2048,True,0
DE_per_treatment,One-Hot,elf18,F1,0.5491640691413998,CNN,all,2048,True,0
DE_per_treatment,One-Hot,flg22,MCC,0.2282226301390663,CNN,all,2048,True,0
DE_per_treatment,One-Hot,flg22,Accuracy,0.6140350877192983,CNN,all,2048,True,0
DE_per_treatment,One-Hot,flg22,AUC,0.6676595218696603,CNN,all,2048,True,0
DE_per_treatment,One-Hot,flg22,F1,0.5966149506346968,CNN,all,2048,True,0
DE_per_treatment,One-Hot,nlp20,MCC,0.1888853811808199,CNN,all,2048,True,0
DE_per_treatment,One-Hot,nlp20,Accuracy,0.616999747027574,CNN,all,2048,True,0
DE_per_treatment,One-Hot,nlp20,AUC,0.6480692264491148,CNN,all,2048,True,0
DE_per_treatment,One-Hot,nlp20,F1,0.4782908339076498,CNN,all,2048,True,0
DE_per_treatment,One-Hot,OGs,MCC,0.2461782721921057,CNN,all,2048,True,0
DE_per_treatment,One-Hot,OGs,Accuracy,0.6935890964159516,CNN,all,2048,True,0
DE_per_treatment,One-Hot,OGs,AUC,0.6950155972034185,CNN,all,2048,True,0
DE_per_treatment,One-Hot,OGs,F1,0.4316479400749063,CNN,all,2048,True,0
DE_per_treatment,One-Hot,Pep1,MCC,0.2260953217552934,CNN,all,2048,True,0
DE_per_treatment,One-Hot,Pep1,Accuracy,0.6336142786316311,CNN,all,2048,True,0
DE_per_treatment,One-Hot,Pep1,AUC,0.6608504315872281,CNN,all,2048,True,0
DE_per_treatment,One-Hot,Pep1,F1,0.5173089483997387,CNN,all,2048,True,0
DE_per_treatment,One-Hot,MeJA,MCC,0.1844700756693357,CNN,all,4096,True,0
DE_per_treatment,One-Hot,MeJA,Accuracy,0.627348643006263,CNN,all,4096,True,0
DE_per_treatment,One-Hot,MeJA,AUC,0.6278340531344064,CNN,all,4096,True,0
DE_per_treatment,One-Hot,MeJA,F1,0.4557926829268293,CNN,all,4096,True,0
DE_per_treatment,One-Hot,SA,MCC,0.1640877546332174,CNN,all,4096,True,0
DE_per_treatment,One-Hot,SA,Accuracy,0.6012674940586216,CNN,all,4096,True,0
DE_per_treatment,One-Hot,SA,AUC,0.6126868499927669,CNN,all,4096,True,0
DE_per_treatment,One-Hot,SA,F1,0.4891745602165088,CNN,all,4096,True,0
DE_per_treatment,One-Hot,SA+MeJA,MCC,0.1393368187263718,CNN,all,4096,True,0
DE_per_treatment,One-Hot,SA+MeJA,Accuracy,0.5764248704663213,CNN,all,4096,True,0
DE_per_treatment,One-Hot,SA+MeJA,AUC,0.6075315418503907,CNN,all,4096,True,0
DE_per_treatment,One-Hot,SA+MeJA,F1,0.5117945655419528,CNN,all,4096,True,0
DE_per_treatment,One-Hot,ABA,MCC,0.1244028398921359,CNN,all,4096,True,0
DE_per_treatment,One-Hot,ABA,Accuracy,0.5517679979648944,CNN,all,4096,True,0
DE_per_treatment,One-Hot,ABA,AUC,0.5844127517313759,CNN,all,4096,True,0
DE_per_treatment,One-Hot,ABA,F1,0.5406673618352451,CNN,all,4096,True,0
DE_per_treatment,One-Hot,ABA+MeJA,MCC,0.1415642442451469,CNN,all,4096,True,0
DE_per_treatment,One-Hot,ABA+MeJA,Accuracy,0.5696267696267696,CNN,all,4096,True,0
DE_per_treatment,One-Hot,ABA+MeJA,AUC,0.6006178250920777,CNN,all,4096,True,0
DE_per_treatment,One-Hot,ABA+MeJA,F1,0.5925925925925926,CNN,all,4096,True,0
DE_per_treatment,One-Hot,3-OH10,MCC,0.182572700291414,CNN,all,4096,True,0
DE_per_treatment,One-Hot,3-OH10,Accuracy,0.7792074112197632,CNN,all,4096,True,0
DE_per_treatment,One-Hot,3-OH10,AUC,0.7258081940205796,CNN,all,4096,True,0
DE_per_treatment,One-Hot,3-OH10,F1,0.227027027027027,CNN,all,4096,True,0
DE_per_treatment,One-Hot,chitooct,MCC,0.2353657904511997,CNN,all,4096,True,0
DE_per_treatment,One-Hot,chitooct,Accuracy,0.7971274685816876,CNN,all,4096,True,0
DE_per_treatment,One-Hot,chitooct,AUC,0.7475076676125777,CNN,all,4096,True,0
DE_per_treatment,One-Hot,chitooct,F1,0.2867448151487827,CNN,all,4096,True,0
DE_per_treatment,One-Hot,elf18,MCC,0.2004187396858894,CNN,all,4096,True,0
DE_per_treatment,One-Hot,elf18,Accuracy,0.5940667490729296,CNN,all,4096,True,0
DE_per_treatment,One-Hot,elf18,AUC,0.6424219954388513,CNN,all,4096,True,0
DE_per_treatment,One-Hot,elf18,F1,0.558364712210866,CNN,all,4096,True,0
DE_per_treatment,One-Hot,flg22,MCC,0.2406110518150948,CNN,all,4096,True,0
DE_per_treatment,One-Hot,flg22,Accuracy,0.6162843004948269,CNN,all,4096,True,0
DE_per_treatment,One-Hot,flg22,AUC,0.6677694846391174,CNN,all,4096,True,0
DE_per_treatment,One-Hot,flg22,F1,0.6168014375561545,CNN,all,4096,True,0
DE_per_treatment,One-Hot,nlp20,MCC,0.1840023991350527,CNN,all,4096,True,0
DE_per_treatment,One-Hot,nlp20,Accuracy,0.6089046293953959,CNN,all,4096,True,0
DE_per_treatment,One-Hot,nlp20,AUC,0.6423035086163579,CNN,all,4096,True,0
DE_per_treatment,One-Hot,nlp20,F1,0.4794612794612795,CNN,all,4096,True,0
DE_per_treatment,One-Hot,OGs,MCC,0.2307706858549835,CNN,all,4096,True,0
DE_per_treatment,One-Hot,OGs,Accuracy,0.666077738515901,CNN,all,4096,True,0
DE_per_treatment,One-Hot,OGs,AUC,0.6867081953777127,CNN,all,4096,True,0
DE_per_treatment,One-Hot,OGs,F1,0.4250325945241199,CNN,all,4096,True,0
DE_per_treatment,One-Hot,Pep1,MCC,0.2205302460021442,CNN,all,4096,True,0
DE_per_treatment,One-Hot,Pep1,Accuracy,0.60932077342588,CNN,all,4096,True,0
DE_per_treatment,One-Hot,Pep1,AUC,0.6524486244167376,CNN,all,4096,True,0
DE_per_treatment,One-Hot,Pep1,F1,0.5340035481963336,CNN,all,4096,True,0
DE_per_treatment,String,MeJA,F1,0.4234821876567988,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,MeJA,AUC,0.6581904014752453,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,MeJA,MCC,0.2296248627693266,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,MeJA,Accuracy,0.7,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,SA,F1,0.3799544419134396,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,SA,AUC,0.6417118666173685,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,SA,MCC,0.1662513523155709,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,SA,Accuracy,0.6404227212681638,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,SA+MeJA,F1,0.4528443113772454,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,SA+MeJA,AUC,0.6278848002567249,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,SA+MeJA,MCC,0.1890065013932158,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,SA+MeJA,Accuracy,0.6210471747019181,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,ABA,F1,0.4310651941574634,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,ABA,AUC,0.6014514453364252,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,ABA,MCC,0.1341497518241928,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,ABA,Accuracy,0.5934317718940937,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,ABA+MeJA,F1,0.4820729135281711,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,ABA+MeJA,AUC,0.627437499326211,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,ABA+MeJA,MCC,0.1828573302114182,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,ABA+MeJA,Accuracy,0.5571870170015456,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,3-OH10,F1,0.2769857433808553,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,3-OH10,AUC,0.7250576156138314,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,3-OH10,MCC,0.22823550165554,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,3-OH10,Accuracy,0.9086464230571282,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,chitooct,F1,0.3051470588235294,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,chitooct,AUC,0.7423782497778542,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,chitooct,MCC,0.253926039486002,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,chitooct,Accuracy,0.9030520646319568,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,elf18,F1,0.4751976994967649,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,elf18,AUC,0.6594753404935724,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,elf18,MCC,0.2173345624630543,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,elf18,Accuracy,0.6390605686032138,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,flg22,F1,0.4376409925878183,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,flg22,AUC,0.6725170253930508,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,flg22,MCC,0.2044453899819683,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,flg22,Accuracy,0.6075123706702654,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,nlp20,F1,0.3840682788051208,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,nlp20,AUC,0.6394948420088086,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,nlp20,MCC,0.1764393465275877,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,nlp20,Accuracy,0.6713888186187705,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,OGs,F1,0.3421052631578947,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,OGs,AUC,0.6685556932186155,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,OGs,MCC,0.2206684601949123,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,OGs,Accuracy,0.7728419989904088,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,Pep1,F1,0.4536,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,Pep1,AUC,0.6637418235503303,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,Pep1,MCC,0.2190139365618645,AgroNT,not apply,not apply,not apply,not apply
DE_per_treatment,String,Pep1,Accuracy,0.661378284581061,AgroNT,not apply,not apply,not apply,not apply
